Episode,Score,Move count,Highest tile,Final grid
40103,4052,306,256,"[[  2 256  64  16]
 [256  32   8   4]
 [  2   8   4   2]
 [  8  16   2   4]]"
41634,4052,334,256,"[[256 128  64  16]
 [128  64  16   4]
 [  2  16   4   2]
 [  8   4   2   4]]"
27135,4052,332,256,"[[256 128  64  16]
 [128  64  16   8]
 [  8  16   8   2]
 [  2   4   2   4]]"
16362,4052,341,256,"[[ 64 256  64  32]
 [128  64  32   4]
 [  2   8  16  64]
 [  4   2   4   2]]"
39823,4052,325,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  32   8   4]
 [  2   8   4   2]]"
34718,4052,336,256,"[[ 32 256 128  32]
 [ 16 128  64  16]
 [  4  32   8   4]
 [  2   8   4   2]]"
29731,4052,335,256,"[[256   8   4   2]
 [ 32  16 128  32]
 [  4 128  64  16]
 [  2   8  32   8]]"
25661,4052,335,256,"[[  2   4  32   8]
 [ 16 256 128  32]
 [ 32 128  64   8]
 [  2  16   8   4]]"
22532,4052,326,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4   8  32   2]
 [  2   4   2   4]]"
35951,4052,326,256,"[[256 128  64   2]
 [128  64  32   4]
 [  4  16   8   2]
 [  2   8   2   4]]"
23173,4052,336,256,"[[128 256  64  32]
 [  8 128  32  16]
 [  4  32  16   4]
 [  2   8   4   2]]"
19589,4052,321,256,"[[ 64 256   2  16]
 [ 32 128   4   8]
 [ 16   2 128   4]
 [  8   4  64   2]]"
25866,4048,335,256,"[[128 256 128  32]
 [ 32  64  16   8]
 [  2  32   8   4]
 [  4   2  16   2]]"
34605,4048,330,256,"[[256 128  64  16]
 [128  64  16   8]
 [  8  16   8   2]
 [  2   8   2   4]]"
15057,4048,335,256,"[[128 256 128   2]
 [ 32   8  64  32]
 [ 16  32  16   4]
 [  2   4   8   2]]"
24811,4048,331,256,"[[128 256  64  32]
 [ 16 128  32  16]
 [  4  32  16   4]
 [  2   4   8   2]]"
36056,4048,325,256,"[[256 128  64  32]
 [128  64   2   4]
 [  2   8  16   8]
 [  4   2   4   2]]"
35714,4048,325,256,"[[128   2 256   4]
 [  8  64 128  64]
 [  4  16  32   8]
 [  2   4   2   4]]"
38836,4048,320,256,"[[  2 256 128  32]
 [ 64 128  64   8]
 [ 16   4  16   4]
 [  2   8   4   2]]"
29879,4048,332,256,"[[256 128  64  16]
 [128  64  16   8]
 [  4  16   4   2]
 [  2   4   8   4]]"
13533,4048,335,256,"[[ 16 256 128  32]
 [128  64  32   8]
 [  4  32  16   4]
 [  2   8   4   2]]"
24440,4044,304,256,"[[256   2 256  64]
 [  4  32  16   8]
 [  2  16   8   2]
 [  4   8   2   4]]"
28058,4044,324,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4   8  32   2]
 [  2   4   2   4]]"
28247,4044,305,256,"[[  2 256   2  16]
 [  4  64  16   8]
 [256  32   8   4]
 [  4   2   4   2]]"
20998,4044,305,256,"[[  2 256  64   2]
 [  4  32   8   4]
 [256  16   4   2]
 [  4   2  16   8]]"
22445,4044,324,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4   8  32   2]
 [  2   4   2   4]]"
36291,4044,331,256,"[[256 128  64  16]
 [128  64  16   4]
 [  4  16   8   2]
 [  2   8   2   4]]"
14205,4044,332,256,"[[256 128  64  16]
 [128  64  16   4]
 [  4  16   4   2]
 [  2   8   2   4]]"
33454,4044,335,256,"[[256 128  64  32]
 [128   2  32  16]
 [  4  32  16   4]
 [  2   4   8   2]]"
37092,4044,334,256,"[[  2 256 128  32]
 [128  64  32  16]
 [ 32  16   8   4]
 [  2   8   4   2]]"
37962,4044,334,256,"[[ 32 256 128  32]
 [ 16 128  64  16]
 [  4  32   8   2]
 [  2   8   2   4]]"
26818,4044,334,256,"[[ 16 256 128  32]
 [128  64  32   8]
 [ 32  16   4   2]
 [  2   4   2   8]]"
29724,4040,332,256,"[[128 256 128  32]
 [  8  64  32  16]
 [ 32  16   8   2]
 [  2   8   2   4]]"
30434,4040,326,256,"[[128 256  64  32]
 [ 32 128  32   8]
 [  4  32   4   2]
 [  2   4   2   8]]"
35581,4040,303,256,"[[  2 256  64   2]
 [256  32  16   8]
 [  8  16   8   4]
 [  4   2   4   2]]"
39124,4040,329,256,"[[256 128  64  16]
 [128  64  16   8]
 [  2  16   8   4]
 [  4   8   4   2]]"
25750,4040,305,256,"[[  2   4 256   4]
 [256   8  64  16]
 [  4  32   2   4]
 [  2   4  16   2]]"
37555,4040,331,256,"[[256 128  64  16]
 [128  64  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
33102,4040,337,256,"[[ 32 256 128  32]
 [128  64  32   8]
 [  8  16   8   2]
 [  2   4   2   4]]"
27343,4040,329,256,"[[256 128  64  16]
 [128  64  16   8]
 [  2  16   8   4]
 [  4   8   4   2]]"
36426,4036,329,256,"[[256 128  64  16]
 [128  64  16   8]
 [ 16   8   4   2]
 [  2   4   2   4]]"
21311,4036,329,256,"[[256 128  64  16]
 [128  64  16   4]
 [  8  16   8   2]
 [  2   4   2   4]]"
15313,4036,335,256,"[[ 32 256 128  32]
 [  8 128  64  16]
 [  4   8  32   8]
 [  2   4   8   4]]"
32069,4036,331,256,"[[  2   4  32   8]
 [  8 256 128  32]
 [ 32 128  64  16]
 [  2  16   8   2]]"
25406,4036,332,256,"[[  4 256 128  32]
 [ 32 128  64  16]
 [  4   8  32   4]
 [  2   4   8  16]]"
34618,4036,332,256,"[[ 32 256 128  32]
 [ 16 128  64  16]
 [  4   8  32   4]
 [  2   4   8   2]]"
39411,4036,322,256,"[[  2   4 128   4]
 [128  64 256  64]
 [  4  16  32   8]
 [  2   4   8   4]]"
27408,4036,330,256,"[[128 256  64  16]
 [ 64 128  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
41297,4036,329,256,"[[256 128  64  16]
 [128  64  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
25056,4036,332,256,"[[ 32 256 128  16]
 [  4 128  32   8]
 [ 64  32  16   4]
 [  2   8   4   2]]"
19475,4036,333,256,"[[ 32 256 128  32]
 [ 16 128  64  16]
 [  2   4  32   4]
 [  4   8   4   2]]"
16072,4036,337,256,"[[  2 256 128  32]
 [128  64  32   8]
 [  4  32  16   4]
 [  2   8   4   2]]"
34482,4036,328,256,"[[256 128  64  16]
 [128  64  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
21716,4032,317,256,"[[256 128  64  16]
 [128  64  32   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
23119,4032,332,256,"[[  8 128  16   2]
 [  4   8 256   4]
 [  2  64 128  64]
 [ 16   4   8   2]]"
37018,4032,331,256,"[[  2 256 128  32]
 [ 32 128  32  16]
 [  4  16   8   4]
 [ 64   8   4   2]]"
14299,4032,335,256,"[[ 64 256 128  32]
 [  8 128  32   8]
 [  4  32  16   2]
 [  2   8   2   4]]"
37226,4032,328,256,"[[  2 128  64  16]
 [  4  64  16   8]
 [256   8 128   2]
 [  2   4  16   4]]"
37951,4032,331,256,"[[128 256 128  32]
 [ 32  64  32  16]
 [  4  16   8   4]
 [  2   8   4   2]]"
35365,4032,327,256,"[[256 128  64  16]
 [128  64  16   8]
 [  8  16   8   4]
 [  4   2   4   2]]"
23337,4032,331,256,"[[ 32 256 128  32]
 [ 16 128  32   8]
 [  4  64  16   4]
 [  2   4   8   2]]"
31095,4032,331,256,"[[  2  32   2   4]
 [  8 256 128  32]
 [  2 128  64  16]
 [  4  32  16   8]]"
15207,4032,330,256,"[[ 64 256 128  32]
 [ 16 128  32   8]
 [  8  32  16   4]
 [  2   8   4   2]]"
36208,4032,331,256,"[[ 32 256 128  32]
 [ 16 128  64  16]
 [  4  32   4   8]
 [  2   4   8   2]]"
36615,4032,327,256,"[[256 128  64  16]
 [128  64  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
23453,4032,312,256,"[[256   2   8   2]
 [ 16 256  16  32]
 [ 32   4  32  16]
 [  4   8   4   2]]"
41254,4032,325,256,"[[  2  64  32   2]
 [128   2 128   8]
 [ 64 256   8   4]
 [  4   8   4   2]]"
34627,4028,331,256,"[[  2 256 128  32]
 [128  64  32  16]
 [  4  32  16   2]
 [  2   8   2   4]]"
31063,4028,327,256,"[[256 128  64  16]
 [128  64  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
34809,4028,327,256,"[[256 128  64  16]
 [128  64  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
15386,4028,329,256,"[[  4 256 128  32]
 [128  64  32   8]
 [ 32  16   8   2]
 [ 16   8   2   4]]"
35948,4028,327,256,"[[256 128  64  16]
 [128  64  16   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
13892,4028,328,256,"[[256 128  64  16]
 [128  64  16   8]
 [  4  16   4   2]
 [  2   4   2   4]]"
32194,4028,330,256,"[[  2 256 128  32]
 [128  64  32  16]
 [  8  32  16   4]
 [  2   4   8   2]]"
14741,4028,327,256,"[[256 128  64  16]
 [128  64  16   4]
 [  8  16   4   2]
 [  2   8   2   4]]"
16839,4028,328,256,"[[256 128  64  16]
 [128  64  16   4]
 [  4  16   4   2]
 [  2   4   2   8]]"
29279,4028,300,256,"[[  4 256   4  16]
 [  2  32 256   8]
 [  8  16  64   4]
 [  2   8   4   2]]"
17735,4028,330,256,"[[ 64 256 128  32]
 [ 16 128  32   8]
 [  4  32  16   4]
 [  2   8   4   2]]"
25871,4028,321,256,"[[  2 128   4  16]
 [ 64 256 128   8]
 [ 32   4  64   4]
 [  4   2   4   2]]"
26842,4028,330,256,"[[ 64 256 128  32]
 [ 32 128  16   8]
 [  4  32   8   4]
 [  2  16   4   2]]"
17175,4024,328,256,"[[ 64 256 128  32]
 [ 16 128  32   8]
 [  8  32  16   4]
 [  2   8   4   2]]"
30075,4024,324,256,"[[ 64 256 128   2]
 [  4 128  64   8]
 [  2  32   2   4]
 [  4   8   4   2]]"
34875,4024,330,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
28699,4024,330,256,"[[ 64 256 128  32]
 [  4 128  32  16]
 [ 32  16   4   2]
 [  2   4   8   4]]"
31994,4024,334,256,"[[  4 256 128  32]
 [128  64  32   8]
 [  4  32  16   4]
 [  2   8   4   2]]"
23659,4024,329,256,"[[128 256  64  32]
 [ 16 128  32   8]
 [  4  32  16   4]
 [  2   4   8   2]]"
19227,4024,330,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
16470,4024,319,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4   8  32   2]
 [  2   4   2   4]]"
38074,4024,330,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
17121,4024,327,256,"[[256 128  64  16]
 [128  64  16   2]
 [  4  16   2   4]
 [  2   4   8   2]]"
24966,4024,329,256,"[[ 64 256 128  32]
 [  8 128  32  16]
 [  4  32  16   4]
 [  2   8   4   2]]"
23549,4024,330,256,"[[  2 256 128  32]
 [128  64  32   8]
 [ 16  32  16   2]
 [  2   4   2   4]]"
23755,4024,300,256,"[[  2 256  32   8]
 [  4  16   8   2]
 [256  64  16   4]
 [  4   2   4   2]]"
37878,4024,328,256,"[[256 128  64  16]
 [128  64  16   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
20338,4020,329,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
26275,4020,328,256,"[[  2 256 128  32]
 [128  64  32   8]
 [ 32  16   8   4]
 [  2   4  16   2]]"
31182,4020,333,256,"[[128 256   2   4]
 [ 32  64   8  32]
 [  8  16 128   4]
 [  2   4  32   2]]"
38445,4020,332,256,"[[256 128  64  32]
 [128   2  32   8]
 [ 32  16   8   4]
 [  2   8   4   2]]"
16836,4020,332,256,"[[  2 256 128  32]
 [128  64  32   8]
 [ 32  16   8   4]
 [  2   8   4   2]]"
29082,4020,324,256,"[[  2 256 128  16]
 [ 64 128  16   8]
 [ 16  64   8   4]
 [  4   8   4   2]]"
25112,4020,331,256,"[[  8 256 128  32]
 [128  64  32   8]
 [  8  32  16   4]
 [  2   8   4   2]]"
22477,4020,329,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
12763,4020,329,256,"[[256 128  64   2]
 [128  64  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
15073,4020,303,256,"[[  4 256  32   8]
 [256  64   8   4]
 [  2  16   4   2]
 [  4   8   2   4]]"
20004,4016,325,256,"[[256 128  64  16]
 [128  64  16   4]
 [  4  16   4   2]
 [  2   4   8   4]]"
13302,4016,331,256,"[[  2 256 128  32]
 [128  64  32   8]
 [  8  32  16   4]
 [  4   8   4   2]]"
27130,4016,332,256,"[[  2 256 128  32]
 [128  64  32   8]
 [  8  32  16   4]
 [  4   2   4   2]]"
22091,4016,324,256,"[[  2 128  64  16]
 [256  64  16   8]
 [  4 128   8   4]
 [  2  16   4   2]]"
17235,4016,330,256,"[[128 256 128  32]
 [ 16  64  32   8]
 [  8  32   8   2]
 [  2   8   2   4]]"
33842,4016,331,256,"[[  2 256 128  32]
 [ 64 128  32  16]
 [  8  32   8   4]
 [  4   8   4   2]]"
28733,4016,298,256,"[[  2 256  64   2]
 [256  32   8  16]
 [  2   8   4   2]
 [ 16   4   2   4]]"
25583,4016,328,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
30287,4016,329,256,"[[  8   4 128   4]
 [ 64 256  16   8]
 [  4  16 128   4]
 [  2   4  64   2]]"
28124,4016,331,256,"[[ 64 256 128  32]
 [  8 128  32  16]
 [ 32   4   8   4]
 [  2   8   4   2]]"
29842,4016,327,256,"[[128 256 128  32]
 [ 64   2  32  16]
 [  4  32  16   8]
 [  2   8   4   2]]"
36775,4012,317,256,"[[256 128  64  16]
 [128  64  32   8]
 [  2   4   2   4]
 [  4   2   4   2]]"
17943,4012,328,256,"[[  2 128   4   2]
 [  4 256  64  32]
 [ 32 128  32  16]
 [  4  16   2   4]]"
27688,4012,327,256,"[[  4 256 128  64]
 [128  64  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
25110,4012,329,256,"[[  8 256 128  32]
 [128  64  32   8]
 [ 32  16   8   4]
 [  2   8   4   2]]"
20741,4012,330,256,"[[  2 256 128  32]
 [128  64  32   8]
 [  8  32  16   4]
 [  2   8   4   2]]"
40903,4012,330,256,"[[128 256  64  32]
 [ 32 128  16   8]
 [  4   8  32   4]
 [  2   4   8   2]]"
21650,4012,323,256,"[[256 128  64  16]
 [128  64  16   8]
 [ 16   8   4   2]
 [  2   4   2   4]]"
41325,4012,325,256,"[[  8 256 128  32]
 [128  64  32  16]
 [  8  32  16   4]
 [  4   8   4   2]]"
35690,4012,331,256,"[[  2 256 128  32]
 [128  64  32   8]
 [  4  32  16   4]
 [  2   4   8   2]]"
26539,4012,329,256,"[[128 256 128  32]
 [ 32  64   8  16]
 [  4   8  32   8]
 [  2   4   8   2]]"
33643,4012,327,256,"[[256 128   4   2]
 [ 32  64 128  32]
 [  4  16  32  16]
 [  2   4   8   2]]"
15366,4012,331,256,"[[  2 256 128  32]
 [128  64  32   8]
 [  4  32  16   4]
 [  2   8   4   2]]"
25047,4012,312,256,"[[  2 256   2   4]
 [  4  32 256  32]
 [  8  16  32  16]
 [  2   4   8   2]]"
13974,4012,326,256,"[[  2 256 128  32]
 [128  64  32   8]
 [ 16  32  16   4]
 [  2   8   4   2]]"
22377,4012,327,256,"[[256 128  64  16]
 [128  64  16   8]
 [  8   4   8   4]
 [  4   2   4   2]]"
38639,4008,326,256,"[[ 64 256 128  16]
 [128  64   8   2]
 [  2   8  16   4]
 [  8   2   4   2]]"
16679,4008,329,256,"[[128 256  64  16]
 [ 32 128  32   8]
 [  4  32   8   4]
 [  2   8   4   2]]"
28202,4008,329,256,"[[128 256  64  32]
 [  8 128  32   8]
 [  4  32  16   4]
 [  2   8   4   2]]"
18688,4008,326,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
26542,4008,303,256,"[[ 16   2 256  16]
 [256  64  16   4]
 [ 16   8   4   2]
 [  8   4   2   4]]"
39755,4008,337,256,"[[128 256  64  32]
 [ 16 128   2  16]
 [  4  16  32   8]
 [  2   4   8   4]]"
33259,4008,321,256,"[[256 128  64  16]
 [128  64  16   8]
 [  8  16   8   4]
 [  4   2   4   2]]"
36243,4008,323,256,"[[ 64 256 128  16]
 [128  64  16   4]
 [  8  16   4   2]
 [  2   4   2   4]]"
16297,4008,329,256,"[[  4 256 128  32]
 [ 32 128  64  16]
 [  4   8  32   8]
 [  2   4   8   4]]"
24568,4004,307,256,"[[256   2 256   8]
 [  2   4  16   4]
 [ 16  64   4   2]
 [  8  16   2   4]]"
20051,4004,325,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
20612,4004,299,256,"[[  8 256  64  16]
 [256  32   8   4]
 [  8   2   4   2]
 [  2   4   2   4]]"
35320,4004,326,256,"[[256 128  64  16]
 [128  64   4   8]
 [  4  16   8   2]
 [  2   4   2   4]]"
21738,4004,333,256,"[[256 128   4   2]
 [128  64  16  32]
 [ 16   4  32  16]
 [  2  16   4   2]]"
16135,4004,330,256,"[[128 256  64   4]
 [ 32 128  32  16]
 [  4  32   4   2]
 [  2   8   2   4]]"
39900,4004,328,256,"[[128 256  64  32]
 [ 32 128  32   8]
 [  4  16   8   2]
 [  2   8   2   4]]"
16970,4004,325,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
20036,4004,328,256,"[[  2 256 128  32]
 [128  64  32   8]
 [  8  32  16   2]
 [  2   8   2   4]]"
38702,4004,322,256,"[[256 128  64  16]
 [128  64  16   4]
 [  4  16   8   2]
 [  2   4   2   4]]"
32512,4000,335,256,"[[  4 256 128  16]
 [128  64  32   8]
 [ 32  16   8   4]
 [  2   4  16   2]]"
24167,4000,327,256,"[[  4 256 128  32]
 [128  64  32   8]
 [  8  32  16   4]
 [  4   8   4   2]]"
21958,4000,324,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
21470,4000,327,256,"[[  2 256 128  32]
 [128  64  32   8]
 [  8  32   8   4]
 [  2  16   4   2]]"
33637,4000,327,256,"[[  2 256 128  32]
 [128  64  32   8]
 [  8  32   4   2]
 [  2   4   8  16]]"
14471,4000,325,256,"[[256 128  64  16]
 [128  64   4   8]
 [  4   8   2   4]
 [  2   4  16   2]]"
15853,4000,327,256,"[[  2 256 128  32]
 [128  64  32   8]
 [ 32  16   8   4]
 [  2   8   4   2]]"
33002,3996,327,256,"[[ 32 256 128   2]
 [ 16 128  64  32]
 [  4   8  32   8]
 [  2   4   2   4]]"
39711,3996,323,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
38068,3996,319,256,"[[256 128  64  16]
 [128  64  16   2]
 [ 16   8   2   4]
 [  8   2   4   2]]"
25580,3996,327,256,"[[ 64 256 128  32]
 [ 32 128  32   8]
 [  8  16   4   2]
 [  2   4   2   4]]"
34943,3996,319,256,"[[ 16 256 128   2]
 [128  64  16   8]
 [ 64  16   8   2]
 [  2   4   2   4]]"
16192,3996,326,256,"[[  4 256 128  32]
 [ 32 128  64  16]
 [  4   8  32   8]
 [  2   4   8   4]]"
32236,3996,324,256,"[[  2 256 128   2]
 [128  64  16   8]
 [  4  16  64   4]
 [  2   4   8   2]]"
24925,3996,326,256,"[[  2 256 128  32]
 [128  64  32   8]
 [  8  32  16   4]
 [  2   8   4   2]]"
36354,3996,327,256,"[[128 256  64  32]
 [ 32 128  32   8]
 [  4   2   8   4]
 [  2  16   4   2]]"
26914,3996,326,256,"[[ 32 256 128  32]
 [128  64  16   8]
 [  4  32   8   4]
 [  2   8   4   2]]"
34157,3996,323,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
23777,3996,334,256,"[[256 128  64  16]
 [128  32  16   8]
 [  4  16   8   4]
 [  2   4  32   2]]"
36252,3992,324,256,"[[256 128  64  16]
 [128  64  16   4]
 [  4   8   4   2]
 [  2   4   2   4]]"
30176,3992,321,256,"[[  8 128  16   8]
 [128  64 256   2]
 [ 64  16   8   4]
 [  2   8   4   2]]"
15332,3992,317,256,"[[256 128  64  16]
 [128  64  16   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
21853,3992,322,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
40768,3992,298,256,"[[  4 256   8   2]
 [ 32  16   4 256]
 [  2   4   2  64]
 [  4   2   4   2]]"
26073,3992,326,256,"[[  2 256   2 128]
 [ 64 128  32   2]
 [ 32  16   8  32]
 [  8   4   2   4]]"
23763,3992,327,256,"[[ 32 256 128  32]
 [ 16 128  32   2]
 [  4  64   2   4]
 [  2   8   4   2]]"
40680,3992,326,256,"[[128 256  64  32]
 [ 32 128  32   4]
 [  2   4  16   8]
 [  8   2   4   2]]"
20241,3992,326,256,"[[  4 256 128  32]
 [ 64 128  32   8]
 [  4  32  16   4]
 [  2   8   4   2]]"
26147,3992,317,256,"[[  4   2 128   4]
 [128  64 256  64]
 [  2   4  32   8]
 [  4   2   4   2]]"
34576,3992,326,256,"[[ 32 256 128  32]
 [128  64  32   8]
 [  8  16   4   2]
 [  2   4   2   4]]"
38608,3988,321,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
36369,3988,318,256,"[[128   2   4   2]
 [ 64   4  64  16]
 [ 16 256   4   8]
 [  2 128  16   4]]"
18570,3988,322,256,"[[  2 256 128   2]
 [128  64  16   8]
 [ 64  16   8   4]
 [  4   2   4   2]]"
26077,3988,322,256,"[[256 128  64  16]
 [128  64   8   4]
 [ 16   8   4   2]
 [  2   4   2   4]]"
14421,3988,332,256,"[[256 128  32  16]
 [128  64  16   8]
 [  4  32   8   4]
 [  2   4  16   2]]"
25559,3988,303,256,"[[256   2  16   2]
 [  4  64   4   8]
 [  8  16 256   4]
 [  2   4  16   2]]"
20738,3988,331,256,"[[256 128  64  16]
 [128  32  16   8]
 [ 32   2   8   4]
 [  2   8  16   2]]"
17957,3988,324,256,"[[  2 256 128  32]
 [128  64  32   8]
 [  8  32  16   4]
 [  2   8   4   2]]"
14423,3988,296,256,"[[  4 256   4   2]
 [  2   8 256   4]
 [  8   4  32  64]
 [  4   2  16   2]]"
13753,3988,324,256,"[[256   2 128  32]
 [ 32 128  64   8]
 [  4   8  32  16]
 [  2   4   2   8]]"
37221,3988,326,256,"[[  4 256 128  32]
 [128  64  32   8]
 [ 32  16   2   4]
 [  4   2   4   2]]"
23208,3988,321,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
24543,3988,319,256,"[[256 128  64  16]
 [128  64  16   4]
 [  4  16   4   2]
 [  2   4   2   4]]"
28575,3988,326,256,"[[  4 256 128   2]
 [ 32 128  64  32]
 [  4   2  16   8]
 [  2   4   2  32]]"
40095,3988,321,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
38601,3988,318,256,"[[256 128  64  16]
 [128  64  16   4]
 [  8  16   4   2]
 [  2   4   2   4]]"
23050,3984,330,256,"[[ 16 256 128  16]
 [128  64  32   8]
 [  8  32   8   4]
 [  2  16   4   2]]"
40502,3984,331,256,"[[128   4  32   2]
 [ 32   8 256  16]
 [ 16 128  64   2]
 [  2   4  16   8]]"
36326,3984,327,256,"[[  4 256 128  32]
 [128  64  32   8]
 [  8  32   8   4]
 [  4   8   4   2]]"
39824,3984,328,256,"[[  2   4 256   4]
 [128   8  64  32]
 [ 32 128  32   8]
 [  4   8   2   4]]"
41508,3984,325,256,"[[ 64 256 128  32]
 [ 32 128  16   4]
 [  8  32   4   2]
 [  2   4   2   4]]"
34653,3984,316,256,"[[256 128  64  16]
 [128  64  16   8]
 [  4  16   2   4]
 [  2   8   4   2]]"
41626,3984,323,256,"[[256   2 128   2]
 [  2   4  16  64]
 [  4   2 128  16]
 [  2   4  64   2]]"
34111,3984,331,256,"[[128 256 128  32]
 [ 16  64  32  16]
 [  4  16   8   4]
 [  2   8   4   2]]"
21358,3984,323,256,"[[  4 256 128  32]
 [128  64  32   8]
 [  8  32  16   4]
 [  2   8   4   2]]"
13920,3984,324,256,"[[128 256 128  32]
 [ 32  64  32   8]
 [  8  16   4   2]
 [  2   4   2   4]]"
28407,3980,331,256,"[[128 256 128  32]
 [ 16  64  32  16]
 [  2   4  16   4]
 [  4   8   4   2]]"
40543,3980,322,256,"[[  4 256 128   4]
 [ 32 128  64  32]
 [  4  32   8  16]
 [  2   8   2   8]]"
35548,3980,319,256,"[[256 128  64  16]
 [128  64   8   4]
 [  2   8   4   2]
 [  8  16   2   4]]"
23441,3980,325,256,"[[256 128  32  16]
 [128  64  16   2]
 [  8  16  32  16]
 [  2   4   8   4]]"
14086,3980,323,256,"[[256   2 128  32]
 [128  64  32   8]
 [  4  32  16   4]
 [  2   8   4   2]]"
39877,3980,322,256,"[[ 32 256 128  32]
 [128  64  32   8]
 [  8  16   2   4]
 [  2   8   4   2]]"
24598,3980,323,256,"[[128 256  64  32]
 [ 16 128  32   8]
 [  2  32   4   2]
 [  8   4   2   4]]"
25270,3980,308,256,"[[  2 256   8   2]
 [ 32   8   4  32]
 [256  32   2   4]
 [  8   2   4  16]]"
14848,3976,330,256,"[[  4 256 128   4]
 [ 64 128  16  32]
 [ 32  16   8  16]
 [  2   4   2   4]]"
31836,3976,322,256,"[[  2 256 128  32]
 [128  64  32   8]
 [  8  32   4   2]
 [  2   4   2  16]]"
26375,3976,326,256,"[[256 128   2  32]
 [ 32  64 128   8]
 [  4   8  32   4]
 [  2   4   8   2]]"
24590,3976,319,256,"[[ 64 256 128   4]
 [  8 128  16   2]
 [ 64  16   8   4]
 [  4   2   4   2]]"
23170,3976,319,256,"[[256 128  64   2]
 [128  64  16   4]
 [  8  16   8   2]
 [  2   4   2   4]]"
14461,3976,318,256,"[[256 128  64  16]
 [128  64   8   2]
 [  4   8   2   8]
 [  2   4  16   4]]"
39088,3976,328,256,"[[ 32 256 128  16]
 [ 16 128  32   8]
 [  4   8  16  64]
 [  2   4   8   2]]"
37055,3976,318,256,"[[  2 256 128  32]
 [ 64 128  32  16]
 [ 32   4  16   4]
 [  4   2   8   2]]"
30065,3976,326,256,"[[ 64   2 128  32]
 [ 32 256  32   8]
 [  8 128   2   4]
 [  4   8   4   2]]"
40796,3976,329,256,"[[256 128  64  32]
 [128  32  16   8]
 [ 16   8   4   2]
 [  4  16   2   4]]"
31217,3976,323,256,"[[128 256  64  32]
 [  2  32 128   8]
 [ 32   4  16   4]
 [  4   2   4   2]]"
37291,3976,318,256,"[[256 128  64  16]
 [128  64   2   8]
 [  4  16   8   4]
 [  2   8   4   2]]"
33435,3972,328,256,"[[128 256  64  16]
 [ 32 128  16   8]
 [ 16  32   8   4]
 [  4   2   4   2]]"
18359,3972,313,256,"[[256 128  64  16]
 [128  64  16   8]
 [  4  16   4   2]
 [  2   4   2   8]]"
28133,3972,329,256,"[[128 256 128  32]
 [ 32  64  16   4]
 [ 16   8   4   2]
 [  2  16   2   4]]"
